date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id
10/27/23 13:31,"{'id': 39796222, 'body': ""We're sincerely sorry to hear this and we'd like to investigate the events described to better understand what may have gone wrong. To best assist, please email reviewsupport@nurx.co\n"", 'modified': '2023-10-28T21:56:54Z'}","I love the idea behind the service and the doctors are usually nice & informative, however the turn around times are excessively high. Once you submit your request, it will be at least 3 - 5 days before your prescription gets filled to send out. Also if you do have insurance and try to use it with Nurx they normally decline to cover it due to most insurances having their own online pharmacy option. Therefor you will have to wait 1 - 2 weeks for the authorizations team at Nurx to confirm insurance denial before providing you a coupon. 
These factors are not a huge issue if you already have birth control and are switching to an online method as opposed to seeing a doctor or gynecologist, but if you need birth control urgently, this is not the app for you. I wouldn’t even chance trying to get the emergency contraception from them unless you are getting it for a future scenario. 
Now, on to the customer service of the support team - very inconsistent. Sometimes they are very kind, quick and efficient but more often than not they are very rude, unwelcoming and fairly unhelpful. Mind you, I’ve never called them upset as I work In customer service myself & try to be understanding. When I have a bad experience I’m not going to call out the agent specifically or speak to them regarding my feelings on their performance but I will warn others about dealing with them in the future. I recommend if you can wait, only go through the chat communication so you are likely to only interact with the doctors, which as I advised previous were extremely helpful. Once my currently processing script is filled and I have a few months supply I’ll be finding a different provider. If I could make a recommendation: you should too.",2,FALSE,C.F-K,"I want to love them, but I can’t.",nurx-birth-control-delivered,1213141301
1/31/24 13:16,"{'id': 41728212, 'body': 'Our goal is to provide our patients with the best care possible. Can you email us at reviewsupport@nurx.co so we can assist?\n', 'modified': '2024-02-03T22:45:20Z'}","This company is a scam, do not use.",1,FALSE,Megan Amanda Ashley,Fraud,nurx-birth-control-delivered,1213141301
4/19/23 16:17,"{'id': 36162121, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-04-25T12:35:34Z'}","They are very slow. Takes weeks to get anything from there which isn’t too big of a deal. The problem is once it goes through they’ll confirm the price, say $15 for a 90 day supply. You’ll hit yes then suddenly you are being charged $18 for a 30 day supply. I won’t be doing business with them in the future.",1,FALSE,Noiamdirtydan,Slow and sketchy when it come to price,nurx-birth-control-delivered,1213141301
1/4/23 15:46,"{'id': 34147211, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2023-01-07T20:53:57Z'}",My birth control got cancelled twice and it’s 3 days in and no messages back. I am greatly disappointed. I also have no message back about my refund for my birth control.,1,FALSE,justgivemebackmymusic,Awful customer service,nurx-birth-control-delivered,1213141301
5/16/23 10:55,"{'id': 36579638, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-05-17T15:27:46Z'}","I’ve used Nurx for almost two years, and it’s been decent up until recently. 
I placed an order for birth control which I paid $45 for, assuming it was just a copay and that my insurance was accepted, when it was not and I had been paying out of pocket the whole time; which is fine because I’d actually receive my needed birth control with no issues. I waited over a month before I had to ask where my package was, and was told USPS had lost my package, and that I’d be sent a replacement free of charge. (Because I already paid for it!) 
As the replacement was pending, I got a message at nearly 2 am saying they do not accept my insurance (which I had already paid out of pocket to begin with) and that my pending order was canceled. I was promised a replacement, and had already paid $45 over a month ago for a package I never received. After, or even if this issue is solved, I don’t think I’ll be using this service anymore.",1,FALSE,あんげーいくえ,"Was nice at first, but now it’s not",nurx-birth-control-delivered,1213141301
12/29/22 17:35,"{'id': 34025910, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2022-12-31T21:45:57Z'}",They take days to respond.,1,FALSE,WadeTM,Zero customer service,nurx-birth-control-delivered,1213141301
3/2/23 18:54,"{'id': 35230364, 'body': 'Hi there, \n\nThank you for posting a review and we’re sorry to hear that your experience was not of the quality you expected. We would like the opportunity to investigate your feedback further. We kindly ask you to please reach out to our Support team via help.naturalcycles.com. Have a great day.  \n\nRegards, \nNatural Cycles. ', 'modified': '2023-03-06T12:46:51Z'}","Inaccurate, no way to exclude a cycle, expensive, and very rude customer service. Switched back to Clue (free) and it’s predicting my period more correctly than NC is!",1,FALSE,elizmart13,Not accurate or flexible,natural-cycles-birth-control,765535549
1/3/24 0:32,"{'id': 12880885, 'body': 'Thank you for sharing the love! We appreciate your support! ', 'modified': '2020-01-13T10:36:52Z'}","I love this app don’t get me wrong I have never missed a pill since I had this app since 2019. I have been a premium member since 2019 and love being able to add notes, doctors appts, etc. 
I’m having an issue now when I try to add new symptoms the app immediately closes. I can’t add new notes it just force closes. I don’t know why this is happening. I will update my review when this is fixed. I reached out to support to just waiting on a response because I really want to be able to use all the app functions like I used to 😒",1,TRUE,nenanacolee,Love the app but…,mypill-birth-control-reminder,425632209
3/26/24 2:09,,"The app is simple and and has a nice theme to it. I would enjoy using it a whole lot more if I could change the amount of pills in my pack without having to spend money. That’s just greed and taking advantage of users who don’t take a typical 21 day pack or continue on packs without a break or in my case since I breastfeed, a mini pill that doesn’t have placebos or breaks.",2,FALSE,Ashe Marie C,Easy app but not worth,mypill-birth-control-reminder,425632209
6/28/22 2:26,,"I set it up and while setting it up it CRASHED my phone. It shut it down entirely as if my phone died, when I had almost full battery. DO NOT DOWNLOAD!!! DO NOT USE!!!!",1,FALSE,SafeMomma4,NEGATIVE STARS,birth-control-pill-reminder,953740058
