Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id,category,probability,l1_inaccurate_cycle_prediction,l2_unfair_functionality_charges,l3_user_data_privacy_concerns,l4_if_related_to_the_overturn
8153,6/24/22 18:12,"{'id': 30602143, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T13:16:52Z'}",Roe V Wade being overturned means menstrual apps have the right to give away your information to the government if they want it and can criminalize you for it. Please stay safe,1,False,)16181919?>[£[¥[¥_,Don’t download!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.990980288,0,0,1,1
8155,5/11/22 0:44,"{'id': 30011623, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:14:21Z'}",They're going to sell your data to the goverment so they can track down people getting abortions.,1,False,Run_for_beer,DELETE,flo-period-pregnancy-tracker,1038369065,#NAME?,0.973173907,0,0,1,1
8157,5/7/22 1:00,"{'id': 30012018, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:27:00Z'}",I used this app for years and just found out they sell your data! It isn’t safe to use anymore with roe v wade being overturned.,1,False,8292)4902,Sells data!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995605559,0,0,1,1
8159,5/4/22 13:53,"{'id': 30011918, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:23:38Z'}","Used to love flo, found out they’re selling my data. In the wake of roe v wade that’s extremely concerning. Deleting and will never be using again",1,False,abortionrights,Selling my data,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995519536,0,0,1,1
8234,6/25/22 13:33,"{'id': 30606917, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:45:12Z'}","I will not be using Flo anymore due to the fact that since the overturning, my data is no longer protected by law. I will be using a different app that encrypts my data.",1,False,Monkee1203,The overturning of Roe v Wade,flo-period-pregnancy-tracker,1038369065,#NAME?,0.996684025,0,0,1,1
8306,10/14/22 18:51,"{'id': 32613926, 'body': 'Hi Ms Shear! We hear your concern. Flo will never sell your personal data, and we will soon be launching a new feature: Anonymous Mode, that removes your personal identity from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-10-17T09:30:55Z'}",They sell your info. This is especially bad if you're pregnant and want to get an abortion in a state where it's now illegal.,1,False,Ms Shear,Dont Use,flo-period-pregnancy-tracker,1038369065,#NAME?,0.992089604,0,0,1,1
8311,6/24/22 22:11,"{'id': 30606777, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:32:37Z'}","With roe vs wade being overturned, Flo will (and has already been) sell your data. They are known to sell your data to third parties, DO NOT USE.",1,False,oowooemo,Do not download and use!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.988828898,0,0,1,1
8354,5/6/22 15:30,,Flo sells our information and with the abortion laws to come it’s dangerous to have our trackings sold to others.,1,False,ShallowEnd1234,Sells our information,flo-period-pregnancy-tracker,1038369065,#NAME?,0.973082691,0,0,1,1
8393,6/26/22 22:00,"{'id': 30605203, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T16:09:59Z'}","simply informing people. Especially after the whole roe v wade got overturned, just know that flo will sell your info in a court of law regarding illeagal abortion. stay safe",1,False,iphiclides,Flo will sell your info,flo-period-pregnancy-tracker,1038369065,#NAME?,0.993512767,0,0,1,1
8432,6/25/22 17:17,"{'id': 30602115, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T13:16:07Z'}","if you are in a state that is effected by roe v wade delete this app immediately!!!! the government is taking all your information and if it finds abnormalities in your cycles and stuff they’ll suspect you of abortion or purposeful miscarriage or smth like that. if you want a safe app use stardust, clue, spot, or you can use the defult health app on your iphone",1,False,#NAME?,danger for people who are effected by roe v wade!!!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.989786795,0,0,1,1
8468,5/4/22 18:37,"{'id': 30012011, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:26:37Z'}","absolutely DO NOT get this app!! it sells your data and as most of you probably know by now, roe v wade is getting overturned. WE ARE ALL IN DANGER. i recommend getting clue or orchyd instead PLEASE do not get this!!",1,False,ashleysrenee,SELLS YOUR DATA!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.969721359,0,0,1,1
8505,6/24/22 23:35,"{'id': 30606924, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:45:23Z'}",With the whole Roe v Wade situation and how good is stealing personal info I don’t have it anymore (it steals your personal info to know if your trying to get a abortion),1,False,AceBoyHalo,Deleted it,flo-period-pregnancy-tracker,1038369065,#NAME?,0.984799962,0,0,1,1
8507,5/14/22 4:18,"{'id': 30011562, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:12:27Z'}","The period apps like this are selling ur cycle to the government, Abortion is becoming illegal in many, many states, DO NOT, TELL THESE APPS IF YOUR PREGO! ESPECIALLY IF UR TERMINATING UR PREG! THEY'll USE THIS INFO TO ARREST YOU! PLEASE SPEAD AWARENESS.

Instead, use the Period Tracker App Clue, that app doesn't sell ur cycle.",1,False,Mary_no time,PLEASE DO NOT USE!! (READ.),flo-period-pregnancy-tracker,1038369065,#NAME?,0.992603548,0,0,1,1
8508,5/7/22 15:03,,i’ve used this app for years but since the new roe v wade stuff has come to light knowing this app is owned by zuckerberg doesn’t sit right with me. since it’s used to track your period and also your phone tracks your location so if certain things do get criminalized they have the evidence here,1,False,b!tch😡,f flo,flo-period-pregnancy-tracker,1038369065,#NAME?,0.993776069,0,0,1,1
8543,6/24/22 21:08,"{'id': 30601679, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:57:34Z'}",They sell information about your period to government agencies and in light of roe v. wade being overturned i would suggest that no person who menstrates should use this app.,1,False,Taylor swift lover💜,DONT DOWNLOAD,flo-period-pregnancy-tracker,1038369065,#NAME?,0.996527849,0,0,1,1
8548,5/4/22 17:06,"{'id': 30012104, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:29:28Z'}","Please be careful when using this app, as of recently Flo has sold our data and with Roe v. Wade, your protection and right to your body is a liberty of the government. Please be careful.",1,False,Atalia King,THEY ARE SELLING YOUR DATA,flo-period-pregnancy-tracker,1038369065,#NAME?,0.984352504,0,0,1,1
8577,12/13/22 1:39,"{'id': 33742218, 'body': 'Hi Rod19895874! The past privacy investigation was based on inaccurate representations. Flo has never shared any user information with any third parties for commercial purposes. More information can be found here: https://flo.health/press-center/flo-response-ftc-settlement-update\nYours,\nFlo', 'modified': '2022-12-15T11:42:41Z'}","Every woman should know this company is selling Womens info. Simply google it, they are not to be trusted with our information post roe vs. wade.",1,False,Rod19895874,Sells/reports your info,flo-period-pregnancy-tracker,1038369065,#NAME?,0.99546047,0,0,1,1
8580,5/10/22 7:20,"{'id': 30011612, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:14:03Z'}",Leaks your data to government so that they can use it against you if you have an abortion. (if roe vs. wade gets overturned).,1,False,NiCkNaMe👎🏻,Don’t use this,flo-period-pregnancy-tracker,1038369065,#NAME?,0.97321342,0,0,1,1
8618,5/12/22 16:48,"{'id': 30011933, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:24:01Z'}","Flo collects and sells your data. Be careful with this app, especially when womens right are being overturned…",1,False,Niko_Go_Rawr;)<3,Flo sells your data,flo-period-pregnancy-tracker,1038369065,#NAME?,0.99590259,0,0,1,1
8675,6/24/22 21:07,"{'id': 30606784, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:32:55Z'}",Flo will use your data and sell it you aren’t safe if your pregnant or trying to have a abortion. Plz use stardust instead. 🙏,1,False,Emma is a boss,DONT DOWNLOAD!!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.997124025,0,0,1,0
8677,5/4/22 22:17,"{'id': 30011606, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:13:49Z'}","I’ve used this app for years but now, with the recent roe vs wade decision, there is speculation period apps will use your data to incriminate women suspected of having abortions. Please stay safe🤍",1,False,😉🤗😄☺️😂❤️,PROTECT ROE VS WADE,flo-period-pregnancy-tracker,1038369065,#NAME?,0.99729164,0,0,1,1
8712,6/24/22 22:42,"{'id': 30601481, 'body': 'Hi there! We hear your concern. Flo will never sell your personal data, and we will soon be launching a new feature: Anonymous Mode, that removes your personal identity from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:50:07Z'}",They sell your data and could possibly get you arrested for having an abortion,1,False,"-;&@8853-,??!5;(&hyhw",DELETE APP,flo-period-pregnancy-tracker,1038369065,#NAME?,0.947138341,0,0,1,1
8740,6/26/22 19:26,"{'id': 30605226, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T16:10:50Z'}",You helped sell information to approve the abortion law. Don’t want to be associated with a company that does not support women!!!,1,False,gabyv1111,Horrible company,flo-period-pregnancy-tracker,1038369065,#NAME?,0.989820548,0,0,1,1
8741,6/25/22 16:39,"{'id': 30601691, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:57:56Z'}",the govt is using period trackers to detect possible abortions or consistently performing unsafe sex of those prone to do it. flo most likely will sell it to them as well,1,False,kristheworld,DELETE THIS APP,flo-period-pregnancy-tracker,1038369065,#NAME?,0.998907528,0,0,1,1
8768,6/25/22 21:00,"{'id': 30602111, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T13:15:57Z'}",Is Flo helping the government with the new law against abortions? Because all over the app Tiktok people are telling eachother to delete your app.,1,False,reileigh90,New law.,flo-period-pregnancy-tracker,1038369065,#NAME?,0.997386263,0,0,1,1
8801,6/24/22 22:33,"{'id': 30601635, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:56:29Z'}",this app (Flo) is know for selling women's information to government for them to deny your abortion. please stay safe.,1,False,katiefeathers,please women don’t download this.,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995319209,0,0,1,1
8805,5/4/22 18:46,"{'id': 30012606, 'body': 'Hi there! We care deeply about our users’ privacy, which is why Flo does not share health data with any company but Flo, and you can delete it at any time.\nWe firmly believe women’s health data should be held with the utmost privacy and care. In March 2022 Flo completed an external, independent privacy audit which confirmed there are no gaps or weaknesses in our privacy practices and stated: “Flo’s own practices are consistent with its publicly stated Privacy Policy”.\nWe remain committed to ensuring the utmost privacy for our users. You are welcome to read our Privacy Portal, which gives more detailed info on our data protection policies: https://flo.health/privacy-portal Kind Regards, Flo Team', 'modified': '2022-05-27T17:52:22Z'}",Period tracking apps aren’t safe for women anymore. Flo is giving the data to the cdc. Scary considering the overturn of roe v wade.,1,False,Kaykaym66,Gives your period info to the cdc.,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995049665,0,0,1,1
8830,6/24/22 21:25,"{'id': 30606793, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:33:24Z'}","In light of the decision of Roe v. Wade, I want to remind you guys that Flo sells your data that is collected from the app. I advise you all to NOT download this app and DELETE IT",1,False,roronoa dani,Tracking,flo-period-pregnancy-tracker,1038369065,#NAME?,0.994831,0,0,1,1
8859,6/25/22 15:02,"{'id': 30606790, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:33:14Z'}",They track and sell your fertility information and it could be used to persecute you if you ever illegally get an abortion,1,False,Spreadtheloaf#theloaf,"IF YOU HAVE A UTERUS, DELETE THIS APP",flo-period-pregnancy-tracker,1038369065,#NAME?,0.996869854,0,0,1,1
8860,6/24/22 16:30,"{'id': 30606705, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:27:40Z'}",they send your information without your consent and this can be a danger to anyone who needs an abortion,1,False,mywonderbat,DO NOT DOWNLOAD,flo-period-pregnancy-tracker,1038369065,#NAME?,0.997433588,0,0,1,1
8880,6/26/22 3:33,"{'id': 30602089, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T13:15:23Z'}",DELETE THIS APP!!!! it shares your personal data to the government so they can see if you’ve had an abortion SCREW FLO!!! download clue as it is a european run app and they won’t SHARE YOUR PERIOD WITH THE GOVERNMENT,1,False,ldjonez,GET YOUR LAWS OFF OUR BODIES,flo-period-pregnancy-tracker,1038369065,#NAME?,0.994908395,0,0,1,1
8936,5/4/22 18:52,"{'id': 30011883, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:22:42Z'}","They are selling people’s data. With the events surrounding Roe V. Wade, this could potentially affect a lot of people who use this app.",1,False,dofnut,Don’t get this,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995227219,0,0,1,1
8937,5/4/22 18:16,"{'id': 30012511, 'body': 'Hi there!\nWe care deeply about our users’ privacy, which is why Flo does not share health data with any company but Flo. We remain committed to ensuring the utmost privacy for our users. You are welcome to read our Privacy Portal, which gives more detailed info on our data protection policies: https://flo.health/privacy-portal. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:49:08Z'}","With what’s going on with the Roe V Wade, they are tracking your period cycle and already have all that data!!",1,False,liyahisa,Unsafe,flo-period-pregnancy-tracker,1038369065,#NAME?,0.992724192,0,0,1,1
8964,6/24/22 20:28,"{'id': 30606708, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:27:51Z'}",I’ve used you for years. But due to the recent overturn of roe vs wade I’m not comfortable tracking my period anymore.,1,False,Ivesisagoonie,Roe vs wade,flo-period-pregnancy-tracker,1038369065,#NAME?,0.99373663,0,0,1,1
8966,5/4/22 14:17,"{'id': 30012217, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:33:18Z'}","Recently was informed that Flo sells peoples data. I suggest everyone get a new app for tracking their cycles, especially with recent developments in Roe v Wade.",1,False,angelspulse,Flo sells peoples data,flo-period-pregnancy-tracker,1038369065,#NAME?,0.993435826,0,0,1,1
9001,4/18/24 16:36,"{'id': 43431119, 'body': ""Hi 8thtup! More than half of Flo’s employees are women, including our leadership team. We are all working together towards the same goal: a better future for female health ❤️ You are in control of your data and can delete or modify your data at any time. To add to our security measures, we've launched a new feature: Anonymous Mode, that removes your personal identity from your Flo account. This mode will make sure no entity can identify you. Yours, Flo"", 'modified': '2024-04-22T12:29:27Z'}",It’s a company owned by men I don’t like tht and they also support roe v wade. I wouldn’t trust this app cause simple a man made it.,1,False,8thtup,Men created a women’s app,flo-period-pregnancy-tracker,1038369065,#NAME?,0.98623399,0,0,1,1
9012,6/25/22 19:19,"{'id': 30606919, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:45:13Z'}",I can’t support a app that directly endangers pregnant women in the US to make a quick buck. Abortion is healthcare and needs to be protected,1,False,FishInSocks,Anti Woman,flo-period-pregnancy-tracker,1038369065,#NAME?,0.989144872,0,0,1,1
9039,6/25/22 5:34,"{'id': 30602135, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T13:16:40Z'}",if your period is irregular it will give the info to the gov to get you in jail especially if now abortion is illegal,1,False,1234lau051,GIVES YOUR INFO TO THE GOV,flo-period-pregnancy-tracker,1038369065,#NAME?,0.986035295,0,0,1,1
9040,6/24/22 22:08,,roe v wade just got overturned. 9 out of 20 period tracking apps will sell your data including Flo. do your research,1,False,Gigipuen,Ladies!!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.980188281,0,0,1,1
9058,6/24/22 17:51,"{'id': 30606796, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:33:30Z'}",This app will abuse their access to users data regarding abortion & miscarriage to criminalize anyone with a uterus!,1,False,Kitty winter,Abuses user data!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.996447118,0,0,1,0
9082,6/25/22 13:18,"{'id': 30606704, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:27:38Z'}",This app is not safe after the new abortion ban. It can’t protect private information. Delete immediately.,1,False,halzyone,Roe v. Wade,flo-period-pregnancy-tracker,1038369065,#NAME?,0.957612652,0,0,1,1
9086,5/10/22 2:00,"{'id': 30011616, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:14:12Z'}","I won’t support at app that keeps track of who’s pregnant for these stupid abortion laws, Pro-Abortion",1,False,Susan A. H.,Sells Data,flo-period-pregnancy-tracker,1038369065,#NAME?,0.992402619,0,0,1,1
9106,6/27/22 18:08,"{'id': 30620119, 'body': 'Hi RileighBug112707!\nWe have heard your concerns, and we want to make it clear that we will do everything in our power to protect the data and privacy of our users. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. While privacy remains at the core of our operations, we wanted to provide an even deeper layer of protection and ease the concerns of users living in states where Roe v. Wade has been overturned. We will be sharing more details with you in the coming weeks.\nYou are welcome to read more information on how Flo responds to data requests here: https://flo.health/flo-user-response-data-requests\nYours,\nFlo', 'modified': '2022-06-29T11:22:30Z'}",with the new roevswade being overturned i’ve heard from thousands of people recently that this app has been giving our info to the government.,1,False,RileighBug112707,info recently learned,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995070796,0,0,1,1
9118,5/15/23 1:56,,The email I received regarding roe v. Wade was uncalled for. I immediately took the app off my phone.,1,False,pwrlouisiana,The email,flo-period-pregnancy-tracker,1038369065,#NAME?,0.998715473,0,0,0,1
9124,6/25/22 23:07,"{'id': 30606930, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:45:48Z'}",it’s one of the period apps that gives away your cycle especially in times like this where roe v wade is being overturned. please turn to apps like clue or the planned parenthood app!!,1,False,Natalya Skachko,gives away your info!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.994184282,0,0,1,1
9125,6/25/22 22:04,"{'id': 30606714, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:28:06Z'}","In the face of roe vs wade being overturned, I am disgusted that your app broke it’s promise to keep privacy",1,False,HajIababizi,Privacy,flo-period-pregnancy-tracker,1038369065,#NAME?,0.946464776,0,0,1,1
